city,date,temp,o3,dewpoint,pm10,season,yday,month,month_numeric,year
chic,11/29/2000,35,2.67,33.1,18.38,Autumn,334,Nov,11,2000
chic,11/30/2000,34,7.07,30.7,12.38,Autumn,335,Nov,11,2000
chic,2000/01/12,34,23.17,24.8,3.38,Autumn,336,Dec,12,2000
chic,2000/02/12,31,29.71,21.6,10.9,Autumn,337,Dec,12,2000
chic,2000/03/12,28,7.7,19.3,15.38,Autumn,338,Dec,12,2000
chic,2000/04/12,32,7.77,24,36.38,Autumn,339,Dec,12,2000
chic,2000/05/12,21,14.15,2.8,11.38,Autumn,340,Dec,12,2000
chic,2000/06/12,15,6.44,8,18.38,Autumn,341,Dec,12,2000
chic,2000/07/12,25,3.16,23.5,24.38,Autumn,342,Dec,12,2000
chic,2000/08/12,18,8.19,11.8,34.07,Autumn,343,Dec,12,2000
chic,2000/09/12,16,5.13,13.1,41.38,Autumn,344,Dec,12,2000
chic,2000/10/12,30,3.94,24.8,24.38,Autumn,345,Dec,12,2000
chic,2000/11/12,23,17.06,21.2,NA,Autumn,346,Dec,12,2000
chic,2000/12/12,4,9.95,0.3,NA,Autumn,347,Dec,12,2000
chic,12/13/2000,8,6,7.9,38.38,Autumn,348,Dec,12,2000
chic,12/14/2000,17,4.2,17.1,36.74,Autumn,349,Dec,12,2000
chic,12/15/2000,17,3.06,17.4,41.38,Autumn,350,Dec,12,2000
chic,12/16/2000,25,3.46,27,13.38,Autumn,351,Dec,12,2000
chic,12/17/2000,8,14.35,0.6,12.38,Autumn,352,Dec,12,2000
chic,12/18/2000,8,5.91,3.5,31.38,Autumn,353,Dec,12,2000
chic,12/19/2000,14,9.25,9.2,24.38,Autumn,354,Dec,12,2000
chic,12/20/2000,6,5.62,4.7,44.85,Autumn,355,Dec,12,2000
chic,12/21/2000,6,12.82,0.1,14.38,Autumn,356,Dec,12,2000
chic,12/22/2000,-1,8.62,-7.1,15.38,Autumn,357,Dec,12,2000
chic,12/23/2000,8,6.72,5.1,31.38,Autumn,358,Dec,12,2000
chic,12/24/2000,5,11.01,-1.4,23.38,Autumn,359,Dec,12,2000
chic,12/25/2000,5,7.1,-1.7,39.38,Autumn,360,Dec,12,2000
chic,12/26/2000,11,8.64,9.2,30.01,Autumn,361,Dec,12,2000
chic,12/27/2000,12,7.4,7.6,23.38,Autumn,362,Dec,12,2000
chic,12/28/2000,13,9.5,9,20.38,Autumn,363,Dec,12,2000
chic,12/29/2000,21,14.64,16.9,29.38,Autumn,364,Dec,12,2000
chic,12/30/2000,27,20.08,23,6.38,Autumn,365,Dec,12,2000
chic,12/31/2000,16,15.79,16.3,7.38,Autumn,366,Dec,12,2000
